source,destination,bytes,sha256,reason,evidence
sw_plc/lsi_wall08.dds,sw_plc_cep/lsi_wall08.dds,43724,d268a0fa056e5807a0b73379d4f3e2f59d2aaf1d890f61a528080f85437848ff,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x10.mdl; sw_plc_cep/pkt_m09x10.mdl
sw_plc/lsi_wall11.dds,sw_plc_cep/lsi_wall11.dds,43724,b3dda5f705a59eb004678907a24e1c151740ab8e8a8514bdf235a33d7d384506,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x01.mdl; sw_plc_cep/pkt_m09x07.mdl
sw_plc/lsi_wall13.dds,sw_plc_cep/lsi_wall13.dds,43724,01a09f75940f60b6e00ce7a47f5d85a3c46e189ad73a5474c505e44eb6d8062f,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x01.mdl; sw_plc_cep/pkt_m09x07.mdl; sw_plc_cep/pkt_m09x07.mdl; sw_plc_cep/pkt_m09x10.mdl
sw_plc/lta_dor01.dds,sw_plc_cep/lta_dor01.dds,43724,fe7fb8176e5ef53e9a07a25b20498477b54590f02c147242c3c107d9b6cffec5,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat06.mdl; sw_plc_cep/pkt_tat08.mdl; sw_plc_cep/pkt_tat19.mdl
sw_plc/lta_dor02.dds,sw_plc_cep/lta_dor02.dds,174796,0f50121f79530036c6f645be61640443946780a9ce8b7591268998418d1d14a2,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat17.mdl
sw_plc/lta_ehawk01a.dds,sw_plc_cep/lta_ehawk01a.dds,1412,6c7ded594de57260031488d8fb87ec86ac46ce5b7a9b183086e33bf53cdae5fb,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_ebon.mdl
sw_plc/lta_ehawk02_00a.dds,sw_plc_cep/lta_ehawk02_00a.dds,1398148,5c342dd56ced5c667504a9c6569ef87bcdcaa5ef054ef626f755c631685483e0,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_ebon.mdl; sw_plc_cep/pkt_ebon.mdl
sw_plc/lta_grate01.dds,sw_plc_cep/lta_grate01.dds,43832,710485a046adceeefa216032d1e8e00b8f51f418acfdd87e6ca44d85078f2ed3,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat05.mdl
sw_plc/lta_grate02.dds,sw_plc_cep/lta_grate02.dds,87428,be4894b67d77c8036a55fe940e7f758629dda37342f5ef7f7e625988084e20cd,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lta_lite01.dds,sw_plc_cep/lta_lite01.dds,21892,d720c287e318624f07e5b099190d558aab106a899b566add629dc25bc7900eb6,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat33.mdl; sw_plc_cep/pkt_tat34.mdl; sw_plc_cep/pkt_tat36.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl
sw_plc/lta_lite02.dds,sw_plc_cep/lta_lite02.dds,21892,c8562f2f9ac24a96131f71c741db5b8aa05a5eed5b3abc5c592c7e306b00d7e4,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat43.mdl; sw_plc_cep/pkt_tat43.mdl; sw_plc_cep/pkt_tat44.mdl; sw_plc_cep/pkt_tat46.mdl
sw_plc/lta_metal01.dds,sw_plc_cep/lta_metal01.dds,43724,41c7e17e24933787cbcb2ab5144d2afcb2a1e5209e5752cf962bbed7d776096b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat31.mdl; sw_plc_cep/pkt_tat32.mdl; sw_plc_cep/pkt_tat32.mdl; sw_plc_cep/pkt_tat32.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lta_metal01a.dds,sw_plc_cep/lta_metal01a.dds,43724,41c7e17e24933787cbcb2ab5144d2afcb2a1e5209e5752cf962bbed7d776096b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat06.mdl; sw_plc_cep/pkt_tat13.mdl; sw_plc_cep/pkt_tat14.mdl; sw_plc_cep/pkt_tat17.mdl; sw_plc_cep/pkt_tat17.mdl; sw_plc_cep/pkt_tat17.mdl
sw_plc/lta_metal02.dds,sw_plc_cep/lta_metal02.dds,43724,1393054ae09960fc9b11c78522e5b65a74fd8d02498fcb31bd3dc7c9cb196ac6,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat43.mdl; sw_plc_cep/pkt_tat43.mdl; sw_plc_cep/pkt_tat44.mdl
sw_plc/lta_metal02_00a.dds,sw_plc_cep/lta_metal02_00a.dds,43724,1393054ae09960fc9b11c78522e5b65a74fd8d02498fcb31bd3dc7c9cb196ac6,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lta_metal11.dds,sw_plc_cep/lta_metal11.dds,43724,06aa8bf6b1d63841a539283503c1b2f0263409b716af67c2d97d47f87ae079c8,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat33.mdl; sw_plc_cep/pkt_tat34.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lta_metal2b.dds,sw_plc_cep/lta_metal2b.dds,43724,e73e7efc98fc8e36eada5c89a34b47bac6c81f515285900d3047bb903f21be45,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat01.mdl; sw_plc_cep/pkt_tat05.mdl; sw_plc_cep/pkt_tat17.mdl
sw_plc/lta_rock01.dds,sw_plc_cep/lta_rock01.dds,174796,49929c524fe51af28c0f349e464ffd34be6311adccf298d0bfe51af394aadd67,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat28.mdl; sw_plc_cep/pkt_tat29.mdl
sw_plc/lta_sail02.dds,sw_plc_cep/lta_sail02.dds,87428,8a43874d5f8cf088f5d80bc548efdf89c5c7d6e104212f523ce38be75f36ba02,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat02.mdl; sw_plc_cep/pkt_tat02.mdl
sw_plc/lta_scre02.dds,sw_plc_cep/lta_scre02.dds,174796,4a004cacfa4205eabecca7484d9af0f75a0ba5ba6b4f8219519d8984a19112f1,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat35.mdl; sw_plc_cep/pkt_tat35.mdl; sw_plc_cep/pkt_tat35.mdl; sw_plc_cep/pkt_tat36.mdl; sw_plc_cep/pkt_tat36.mdl; sw_plc_cep/pkt_tat36.mdl; sw_plc_cep/pkt_tat36.mdl
sw_plc/lta_tech01.dds,sw_plc_cep/lta_tech01.dds,43724,e14740eea6596bd4bc84af43ceb67ad45e94290db98e35b2e1233ad577b4f14c,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat02.mdl; sw_plc_cep/pkt_tat02.mdl; sw_plc_cep/pkt_tat02.mdl; sw_plc_cep/pkt_tat03.mdl; sw_plc_cep/pkt_tat07.mdl; sw_plc_cep/pkt_tat07.mdl; sw_plc_cep/pkt_tat09.mdl; sw_plc_cep/pkt_tat10.mdl
sw_plc/lta_tech02.dds,sw_plc_cep/lta_tech02.dds,43724,84f523059f2837f4a22c7b5545bf7c53605064ffc032375e9328d9db4f191b57,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat07.mdl; sw_plc_cep/pkt_tat10.mdl; sw_plc_cep/pkt_tat11.mdl; sw_plc_cep/pkt_tat12.mdl; sw_plc_cep/pkt_tat18.mdl; sw_plc_cep/pkt_tat18.mdl; sw_plc_cep/pkt_tat18.mdl
sw_plc/lta_tent02.dds,sw_plc_cep/lta_tent02.dds,43724,9cfaf05665151ac001fdb53b05875d73013061affd356b79390f4d83a942fe5a,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat01.mdl
sw_plc/lta_trim02_01a.dds,sw_plc_cep/lta_trim02_01a.dds,174796,296f825e04b01e48cb700b7f35a3ed7fe67cd6e17c02752ef80f22d88786ec30,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat24.mdl; sw_plc_cep/pkt_tat25.mdl; sw_plc_cep/pkt_tat26.mdl; sw_plc_cep/pkt_tat27.mdl
sw_plc/lta_trm01.dds,sw_plc_cep/lta_trm01.dds,174796,1d70cd82df037fe63e96819db93c8a9f42b822c804db47b79647bd4c17b7f382,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl
sw_plc/lta_trm02.dds,sw_plc_cep/lta_trm02.dds,174796,2c316d4bac16b49181c8cc2251e2fa1e428a1ce39a777baa0740e9ebec6e656b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl; sw_plc_cep/pkt_tat45.mdl
sw_plc/lta_trm02_01a.dds,sw_plc_cep/lta_trm02_01a.dds,174796,2c316d4bac16b49181c8cc2251e2fa1e428a1ce39a777baa0740e9ebec6e656b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat21.mdl
sw_plc/lta_trm03.dds,sw_plc_cep/lta_trm03.dds,10956,24b0f6d865959a28d79bc21cde75e4b19c0ed1cf7fb78af9e32fcb2e191081e6,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat14.mdl; sw_plc_cep/pkt_tat30.mdl
sw_plc/lta_wall02.dds,sw_plc_cep/lta_wall02.dds,43724,a7e09d96361dd7f65b0a8ed894432694bf9a1c192a1e3468d24376c4be10ff97,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat08.mdl; sw_plc_cep/pkt_tat13.mdl; sw_plc_cep/pkt_tat19.mdl
sw_plc/lta_wall07.dds,sw_plc_cep/lta_wall07.dds,43724,04ff61526bcbf72485bf5a2719d7c5d9d6c0ce5188a030653359cf07fa99c6f3,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat08.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lta_wall15.dds,sw_plc_cep/lta_wall15.dds,43724,4e7e882e386d8e671a7e821f44d2f5fc02b926e840166e8fe48855b575425b60,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat04.mdl; sw_plc_cep/pkt_tat19.mdl
sw_plc/lta_wll01.dds,sw_plc_cep/lta_wll01.dds,174796,5a28e0bc21f83fa71fe8eecb043e11575ed2d6c423562d13633cab8575b8840a,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl; sw_plc_cep/pkt_tat37.mdl
sw_plc/lts_bwall04.dds,sw_plc_cep/lts_bwall04.dds,43724,0a9346cb35e88947435655f03bf6f96e72d34eebd816ec16e3ab43a6f1cb683f,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x02.mdl; sw_plc_cep/pkt_m03x02.mdl; sw_plc_cep/pkt_m03x07.mdl; sw_plc_cep/pkt_m03x07.mdl
sw_plc/lts_bwall04i.dds,sw_plc_cep/lts_bwall04i.dds,43724,0a9346cb35e88947435655f03bf6f96e72d34eebd816ec16e3ab43a6f1cb683f,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x09.mdl; sw_plc_cep/pkt_m03x12.mdl
sw_plc/lts_bwall06.dds,sw_plc_cep/lts_bwall06.dds,43724,cd4a93cbc46030f4202e04c868a8f8d743393bd9abe35c880444b4e56158de6b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_walclutter02.mdl; sw_plc_cep/pkt_walclutter02.mdl; sw_plc_cep/pkt_walclutter02.mdl
sw_plc/lts_escapepod.dds,sw_plc_cep/lts_escapepod.dds,174796,1d7c38f2ec5ae3581e56ec676dbb597529116b37c1ebac8cfeb3ab2697b1b52e,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x19.mdl
sw_plc/lts_grate01.dds,sw_plc_cep/lts_grate01.dds,87428,be4894b67d77c8036a55fe940e7f758629dda37342f5ef7f7e625988084e20cd,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x33.mdl
sw_plc/lts_gwall01.dds,sw_plc_cep/lts_gwall01.dds,43724,52556179c214c9b853391ef7268ef59693c801af9632decf8bc7418c8a05f76b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x09.mdl
sw_plc/lts_heater.dds,sw_plc_cep/lts_heater.dds,10956,fb66a25737db9174807924060280be10388e152f71522c8f1c65649448c37748,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x17.mdl
sw_plc/lts_lite02.dds,sw_plc_cep/lts_lite02.dds,21892,b3479abde4daed0df48258afccf004c0230ad8bad98afe2b57bb198d082c4cfa,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x18.mdl; sw_plc_cep/pkt_m03x21.mdl; sw_plc_cep/pkt_m03x24.mdl; sw_plc_cep/pkt_m03x34.mdl
sw_plc/lts_lite08.dds,sw_plc_cep/lts_lite08.dds,21892,24c6a32e8fc042b173a6d48b8cf27e018ed6478f668fbc591b96a3bf2c24519f,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x10.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl
sw_plc/lts_nums.dds,sw_plc_cep/lts_nums.dds,87428,02853371e5d2c56e15ae0747c7fdbfb450983e1a5c94744cd2250032045b5477,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x08.mdl
sw_plc/lts_numsb.tga,sw_plc_cep/lts_numsb.tga,262188,0976240b440be6a60993ca63b73c8004f1cfb5da41877dc3a57958f6f1ff855a,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_lsign06.mdl
sw_plc/lts_nwall04.dds,sw_plc_cep/lts_nwall04.dds,43724,d829bd147f733c500c95aa0929974954b41b495ed7eed1d86ad70df9f1998234,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x04.mdl; sw_plc_cep/pkt_m03x04.mdl; sw_plc_cep/pkt_m03x09.mdl; sw_plc_cep/pkt_m03x10.mdl; sw_plc_cep/pkt_m03x12.mdl
sw_plc/lts_pwall01i.dds,sw_plc_cep/lts_pwall01i.dds,43724,b5163d51e0a5ad87cf1f2cb76178f768acb6fd98280b9cfd8f64e9e8cbaae5f1,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_lsign06.mdl; sw_plc_cep/pkt_m03x08.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl
sw_plc/lts_pwall03.dds,sw_plc_cep/lts_pwall03.dds,43724,d5c068a3c83e0e9835b99441e285e9a8c0ccd27082f4ca8fa8b3827297ff0857,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x02.mdl; sw_plc_cep/pkt_m03x07.mdl
sw_plc/lts_pwall04.dds,sw_plc_cep/lts_pwall04.dds,43724,a820623262b4f8fd484dc74a8152077b9a796a88e71c50838836652dc952fd4b,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x02.mdl; sw_plc_cep/pkt_m03x03.mdl; sw_plc_cep/pkt_m03x07.mdl; sw_plc_cep/pkt_m03x10.mdl
sw_plc/lts_rope01.dds,sw_plc_cep/lts_rope01.dds,716,3a8eea0d77313d70deff0ffb5ce3237454eb5e456fede66a90de336251798029,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x26.mdl
sw_plc/lts_rwall01.dds,sw_plc_cep/lts_rwall01.dds,87428,654760c0d8d9c1590adc3f95da26415756d12447b7fc766f6b8f30440373dcd7,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x11.mdl
sw_plc/lts_sfightr.dds,sw_plc_cep/lts_sfightr.dds,349572,e81cd9d54c7680b76a297cc605179a0332d9ded32c30d5ce0fd50fee777af596,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_sitftr01.mdl; sw_plc_cep/pkt_sitftr01.mdl; sw_plc_cep/pkt_sitftr01.mdl; sw_plc_cep/pkt_sitftr01.mdl; sw_plc_cep/pkt_sitftr01.mdl; sw_plc_cep/pkt_sitftr01.mdl
sw_plc/lts_signs.dds,sw_plc_cep/lts_signs.dds,349572,2ecd73ac69e6d5b85e2c358a69185cf48710d6c791ed31641971a4603052118c,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl; sw_plc_cep/pkt_m03x12.mdl
sw_plc/lts_trimn01.dds,sw_plc_cep/lts_trimn01.dds,174796,704fb6c02a1926834cf13462eb72b13c9927f38452b3c819699bfb4ede16cfc6,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x26.mdl; sw_plc_cep/pkt_m03x26.mdl; sw_plc_cep/pkt_m03x26.mdl; sw_plc_cep/pkt_m03x26.mdl; sw_plc_cep/pkt_m03x26.mdl; sw_plc_cep/pkt_m03x27.mdl
sw_plc/lts_unflr06.dds,sw_plc_cep/lts_unflr06.dds,174796,9694a4adac23c7632a5c833d6ecab4d835fc8c64112b040e843facb045e50ea2,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x29.mdl
sw_plc/lts_untarp01.dds,sw_plc_cep/lts_untarp01.dds,174796,d8777cdac39e4b2bf5652fbea7f7a61c7ab0c3a0d9ff780cb09f31bdaa939743,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x26.mdl
sw_plc/lts_unwal01.dds,sw_plc_cep/lts_unwal01.dds,174796,8c31d0295a68e8fbbfe45e5ec26c4a961e918dcb3ae23740c163b61939fb3410,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x18.mdl; sw_plc_cep/pkt_m03x22.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x25.mdl; sw_plc_cep/pkt_m03x25.mdl; sw_plc_cep/pkt_m03x30.mdl; sw_plc_cep/pkt_m03x31.mdl; sw_plc_cep/pkt_m03x33.mdl
sw_plc/lts_unwal02.dds,sw_plc_cep/lts_unwal02.dds,174796,ba6a9cac7221b549282a5b57e0bfe643c05bb03c7c6aa7793941cd8e81d510ac,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x33.mdl; sw_plc_cep/pkt_m03x34.mdl
sw_plc/lts_unwal03.dds,sw_plc_cep/lts_unwal03.dds,174796,03cea61ab0a9c1a2894e89d5f8407dce0e8885dfe6ffe248c0899ed1ce881f92,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x17.mdl; sw_plc_cep/pkt_m03x31.mdl; sw_plc_cep/pkt_m03x31.mdl
sw_plc/lts_unwal05.dds,sw_plc_cep/lts_unwal05.dds,174796,26dbf7cd627aaf9766aee8a9a2c7ad5e6e6a20c07cee7df8d430d885045b4074,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x21.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl; sw_plc_cep/pkt_m03x23.mdl
sw_plc/lts_unwal06.dds,sw_plc_cep/lts_unwal06.dds,174796,11d5126ef5c46057114d60d3f10d6830d5bf9d679f4ba39121e8a5a840ef0528,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m03x24.mdl
sw_plc/lza_flr01.dds,sw_plc_cep/lza_flr01.dds,174796,40d70ad9db7cac126788da0c8236d00f9705bf6397738a7b1d566d0c8b56b886,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl
sw_plc/lza_trim01.dds,sw_plc_cep/lza_trim01.dds,43724,40dafd4f6626e9a0254389f14175d9d9eb4ceff81f9d1f0b67513a5c14e993ad,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl
sw_plc/lza_wall02.dds,sw_plc_cep/lza_wall02.dds,43724,cb933ae0926eb6afc6ebd782b225c2efc63f8b4154f2c9fbcee44bb7f27dcbac,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_shpjnklg.mdl
sw_plc/lza_wall04.dds,sw_plc_cep/lza_wall04.dds,43724,a735e626074bf50dbd97f0ba04fee1572c8f5afb6f71b9e0775e8f47106ec10f,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_rb1.mdl; sw_plc_cep/pkt_shpjnklg.mdl
sw_plc/lzz_lite03.dds,sw_plc_cep/lzz_lite03.dds,21892,87e7d47585860a719965c3aa716b129af937f939f4aa0bc56ff444b5b51c8a1a,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x02.mdl
sw_plc/lzz_trim02.dds,sw_plc_cep/lzz_trim02.dds,174796,04a6519393c8462933b25e811a950abbe6f359a4f6717be8b74fedca73a7fdf2,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x04.mdl; sw_plc_cep/pkt_m09x05.mdl
sw_plc/lzz_wall06.dds,sw_plc_cep/lzz_wall06.dds,10956,ec410840f274216d0e24490cd7c62bd37b495cea72a4285796f4735f185e3458,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x02.mdl; sw_plc_cep/pkt_m09x02.mdl; sw_plc_cep/pkt_m09x03.mdl
sw_plc/lzz_wall07.dds,sw_plc_cep/lzz_wall07.dds,174796,c6e102ca0b5b88fc353a75e5b32dc1e820d0ac76ccadb8723f466141673edb9d,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_cep/pkt_m09x02.mdl; sw_plc_cep/pkt_m09x02.mdl; sw_plc_cep/pkt_m09x02.mdl; sw_plc_cep/pkt_m09x03.mdl
sw_plc/mainpipe2.dds,sw_plc_mdrn/mainpipe2.dds,87420,3f995c7af872c343e9982eadf093111dc681ce9a5e377c2208570aab31349230,All observed ASCII and binary corpus consumers resolve to one category; actual bitmap/material/texture declaration verified after decompilation,sw_plc_mdrn/p_misc2.mdl
